Ticket_ID,Sale_Date,Source_Station,Destination_Station,Passenger_Age,Coach_Type,Ticket_Price,Payment_Mode,Route,Year,Month,Day,Weekday,Is_Weekend,DayOfWeek,IsWeekend,AgeGroup,Demand_Label
3058,2024-01-17,Jaipur,SBC,44,AC,2379,Cash,Jaipur-SBC,2024,1,17,Wednesday,0,2,0,Adult,High
3059,2024-01-17,Mumbai,HWH,20,AC,1567,Cash,Mumbai-HWH,2024,1,17,Wednesday,0,2,0,Young,Low
3060,2024-01-17,NDLS,BCT,52,General,392,Card,NDLS-BCT,2024,1,17,Wednesday,0,2,0,Senior,Low
3061,2024-01-17,Mumbai,Gorakhpur,65,Sleeper,654,Card,Mumbai-Gorakhpur,2024,1,17,Wednesday,0,2,0,Senior,Low
3062,2024-01-17,Delhi,Gorakhpur,42,AC,2479,UPI,Delhi-Gorakhpur,2024,1,17,Wednesday,0,2,0,Adult,High
3063,2024-01-18,MAS,SBC,48,Sleeper,978,Cash,MAS-SBC,2024,1,18,Thursday,0,3,0,Adult,High
3064,2024-01-18,SBC,MAS,19,Sleeper,767,Cash,SBC-MAS,2024,1,18,Thursday,0,3,0,Young,Medium
3065,2024-01-18,NDLS,BCT,65,Sleeper,1008,Cash,NDLS-BCT,2024,1,18,Thursday,0,3,0,Senior,Low
3066,2024-01-18,Gorakhpur,BCT,11,Sleeper,1107,UPI,Gorakhpur-BCT,2024,1,18,Thursday,0,3,0,Child,High
3067,2024-01-18,Chennai,Gorakhpur,34,AC,2036,Card,Chennai-Gorakhpur,2024,1,18,Thursday,0,3,0,Young,Medium
3068,2024-01-18,SBC,Jaipur,40,General,330,UPI,SBC-Jaipur,2024,1,18,Thursday,0,3,0,Adult,High
3069,2024-01-18,BCT,Gorakhpur,15,Sleeper,701,Cash,BCT-Gorakhpur,2024,1,18,Thursday,0,3,0,Child,Medium
3070,2024-01-18,Chennai,MAS,74,Sleeper,1021,UPI,Chennai-MAS,2024,1,18,Thursday,0,3,0,Senior,Medium
3071,2024-01-19,Jaipur,MAS,33,General,462,NetBanking,Jaipur-MAS,2024,1,19,Friday,0,4,0,Young,Low
3072,2024-01-19,Gorakhpur,MAS,10,Sleeper,1077,UPI,Gorakhpur-MAS,2024,1,19,Friday,0,4,0,Child,High
3073,2024-01-19,Jaipur,BCT,80,Sleeper,719,Cash,Jaipur-BCT,2024,1,19,Friday,0,4,0,Senior,Medium
3074,2024-01-19,Mumbai,Mumbai,55,Sleeper,890,UPI,Mumbai-Mumbai,2024,1,19,Friday,0,4,0,Senior,High
3075,2024-01-19,MAS,NDLS,42,Sleeper,1087,Cash,MAS-NDLS,2024,1,19,Friday,0,4,0,Adult,Low
3076,2024-01-19,Mumbai,Chennai,77,General,360,Card,Mumbai-Chennai,2024,1,19,Friday,0,4,0,Senior,High
3077,2024-01-19,MAS,Delhi,26,General,360,NetBanking,MAS-Delhi,2024,1,19,Friday,0,4,0,Young,High
3078,2024-01-19,HWH,Jaipur,58,AC,1577,UPI,HWH-Jaipur,2024,1,19,Friday,0,4,0,Senior,High
3079,2024-01-20,HWH,Gorakhpur,44,AC,1537,Cash,HWH-Gorakhpur,2024,1,20,Saturday,1,5,1,Adult,Medium
3080,2024-01-20,Jaipur,SBC,11,General,227,Cash,Jaipur-SBC,2024,1,20,Saturday,1,5,1,Child,High
3081,2024-01-20,BCT,Delhi,44,General,299,Card,BCT-Delhi,2024,1,20,Saturday,1,5,1,Adult,Medium
3082,2024-01-20,Jaipur,Delhi,28,General,493,NetBanking,Jaipur-Delhi,2024,1,20,Saturday,1,5,1,Young,Low
3083,2024-01-20,HWH,Mumbai,45,Sleeper,999,UPI,HWH-Mumbai,2024,1,20,Saturday,1,5,1,Adult,Medium
3084,2024-01-20,Chennai,Jaipur,55,Sleeper,691,UPI,Chennai-Jaipur,2024,1,20,Saturday,1,5,1,Senior,Low
3085,2024-01-20,Chennai,MAS,43,General,454,Card,Chennai-MAS,2024,1,20,Saturday,1,5,1,Adult,Medium
3086,2024-01-20,BCT,SBC,47,Sleeper,605,NetBanking,BCT-SBC,2024,1,20,Saturday,1,5,1,Adult,High
3087,2024-01-21,BCT,MAS,73,Sleeper,870,NetBanking,BCT-MAS,2024,1,21,Sunday,1,6,1,Senior,Medium
3088,2024-01-21,BCT,NDLS,63,AC,2119,NetBanking,BCT-NDLS,2024,1,21,Sunday,1,6,1,Senior,Medium
3089,2024-01-21,Jaipur,Jaipur,29,Sleeper,1158,NetBanking,Jaipur-Jaipur,2024,1,21,Sunday,1,6,1,Young,Medium
3090,2024-01-21,Gorakhpur,Delhi,29,Sleeper,698,Cash,Gorakhpur-Delhi,2024,1,21,Sunday,1,6,1,Young,Medium
3091,2024-01-21,Delhi,SBC,77,Sleeper,1125,Card,Delhi-SBC,2024,1,21,Sunday,1,6,1,Senior,High
3092,2024-01-21,NDLS,MAS,28,General,393,Card,NDLS-MAS,2024,1,21,Sunday,1,6,1,Young,Medium
3093,2024-01-21,BCT,Delhi,66,Sleeper,756,Cash,BCT-Delhi,2024,1,21,Sunday,1,6,1,Senior,Medium
3094,2024-01-21,NDLS,SBC,47,General,353,Card,NDLS-SBC,2024,1,21,Sunday,1,6,1,Adult,High
3095,2024-01-22,Gorakhpur,HWH,63,AC,1614,Card,Gorakhpur-HWH,2024,1,22,Monday,0,0,0,Senior,High
3096,2024-01-22,Delhi,BCT,58,Sleeper,995,Cash,Delhi-BCT,2024,1,22,Monday,0,0,0,Senior,Low
3097,2024-01-22,BCT,Delhi,30,General,457,Cash,BCT-Delhi,2024,1,22,Monday,0,0,0,Young,Medium
3098,2024-01-22,BCT,MAS,58,AC,2156,NetBanking,BCT-MAS,2024,1,22,Monday,0,0,0,Senior,Medium
3099,2024-01-22,BCT,Jaipur,65,AC,2302,UPI,BCT-Jaipur,2024,1,22,Monday,0,0,0,Senior,High
3100,2024-01-22,Chennai,HWH,79,Sleeper,1121,Card,Chennai-HWH,2024,1,22,Monday,0,0,0,Senior,Medium
3101,2024-01-22,Gorakhpur,Chennai,48,AC,2379,UPI,Gorakhpur-Chennai,2024,1,22,Monday,0,0,0,Adult,Low
3102,2024-01-22,NDLS,Mumbai,13,General,413,Card,NDLS-Mumbai,2024,1,22,Monday,0,0,0,Child,High
3103,2024-01-23,MAS,Gorakhpur,46,General,432,Card,MAS-Gorakhpur,2024,1,23,Tuesday,0,1,0,Adult,Medium
3104,2024-01-23,MAS,BCT,33,Sleeper,1132,UPI,MAS-BCT,2024,1,23,Tuesday,0,1,0,Young,Medium
3105,2024-01-23,Gorakhpur,Chennai,62,Sleeper,614,Card,Gorakhpur-Chennai,2024,1,23,Tuesday,0,1,0,Senior,Low
3106,2024-01-23,BCT,SBC,67,Sleeper,1018,NetBanking,BCT-SBC,2024,1,23,Tuesday,0,1,0,Senior,High
3107,2024-01-23,MAS,Jaipur,53,General,325,Cash,MAS-Jaipur,2024,1,23,Tuesday,0,1,0,Senior,Medium
3108,2024-01-23,NDLS,Gorakhpur,15,AC,2352,UPI,NDLS-Gorakhpur,2024,1,23,Tuesday,0,1,0,Child,Medium
3109,2024-01-23,MAS,SBC,58,Sleeper,812,Card,MAS-SBC,2024,1,23,Tuesday,0,1,0,Senior,High
3110,2024-01-23,NDLS,BCT,34,Sleeper,604,Card,NDLS-BCT,2024,1,23,Tuesday,0,1,0,Young,Low
3111,2024-01-24,BCT,MAS,70,Sleeper,830,UPI,BCT-MAS,2024,1,24,Wednesday,0,2,0,Senior,Medium
3112,2024-01-24,BCT,SBC,69,Sleeper,800,Card,BCT-SBC,2024,1,24,Wednesday,0,2,0,Senior,High
3113,2024-01-24,Jaipur,Delhi,62,General,348,Cash,Jaipur-Delhi,2024,1,24,Wednesday,0,2,0,Senior,Low
3114,2024-01-24,HWH,SBC,61,AC,2083,UPI,HWH-SBC,2024,1,24,Wednesday,0,2,0,Senior,High
3115,2024-01-24,Chennai,Jaipur,41,AC,1991,Card,Chennai-Jaipur,2024,1,24,Wednesday,0,2,0,Adult,Low
3116,2024-01-24,Delhi,NDLS,58,General,425,Card,Delhi-NDLS,2024,1,24,Wednesday,0,2,0,Senior,Medium
3117,2024-01-24,Delhi,NDLS,77,General,273,UPI,Delhi-NDLS,2024,1,24,Wednesday,0,2,0,Senior,Medium
3118,2024-01-24,Mumbai,HWH,73,AC,2318,UPI,Mumbai-HWH,2024,1,24,Wednesday,0,2,0,Senior,Low
3119,2024-01-25,Chennai,Mumbai,28,Sleeper,768,Cash,Chennai-Mumbai,2024,1,25,Thursday,0,3,0,Young,High
3120,2024-01-25,BCT,BCT,67,Sleeper,751,Cash,BCT-BCT,2024,1,25,Thursday,0,3,0,Senior,Medium
3121,2024-01-25,Delhi,Jaipur,55,Sleeper,823,NetBanking,Delhi-Jaipur,2024,1,25,Thursday,0,3,0,Senior,Medium
3122,2024-01-25,NDLS,SBC,19,Sleeper,1103,Card,NDLS-SBC,2024,1,25,Thursday,0,3,0,Young,High
3123,2024-01-25,Mumbai,Mumbai,51,AC,2236,Cash,Mumbai-Mumbai,2024,1,25,Thursday,0,3,0,Senior,High
3124,2024-01-25,MAS,Gorakhpur,77,Sleeper,1149,UPI,MAS-Gorakhpur,2024,1,25,Thursday,0,3,0,Senior,Medium
3125,2024-01-25,MAS,Chennai,50,General,243,Cash,MAS-Chennai,2024,1,25,Thursday,0,3,0,Adult,High
3126,2024-01-25,Mumbai,BCT,34,Sleeper,1103,Card,Mumbai-BCT,2024,1,25,Thursday,0,3,0,Young,Low
3127,2024-01-26,HWH,SBC,24,Sleeper,840,Cash,HWH-SBC,2024,1,26,Friday,0,4,0,Young,High
3128,2024-01-26,SBC,Mumbai,61,AC,2429,UPI,SBC-Mumbai,2024,1,26,Friday,0,4,0,Senior,High
3129,2024-01-26,NDLS,NDLS,53,General,409,Cash,NDLS-NDLS,2024,1,26,Friday,0,4,0,Senior,Low
3130,2024-01-26,Delhi,NDLS,60,General,222,NetBanking,Delhi-NDLS,2024,1,26,Friday,0,4,0,Senior,Medium
3131,2024-01-26,HWH,Jaipur,60,General,323,UPI,HWH-Jaipur,2024,1,26,Friday,0,4,0,Senior,High
3132,2024-01-26,NDLS,Chennai,29,General,285,Card,NDLS-Chennai,2024,1,26,Friday,0,4,0,Young,Medium
3133,2024-01-26,Jaipur,BCT,13,General,242,Card,Jaipur-BCT,2024,1,26,Friday,0,4,0,Child,Medium
3134,2024-01-26,Delhi,Mumbai,26,Sleeper,1065,UPI,Delhi-Mumbai,2024,1,26,Friday,0,4,0,Young,Low
3135,2024-01-27,Jaipur,Jaipur,41,Sleeper,639,Card,Jaipur-Jaipur,2024,1,27,Saturday,1,5,1,Adult,Medium
3136,2024-01-27,BCT,Mumbai,32,Sleeper,902,Card,BCT-Mumbai,2024,1,27,Saturday,1,5,1,Young,Low
3137,2024-01-27,Chennai,MAS,18,General,368,UPI,Chennai-MAS,2024,1,27,Saturday,1,5,1,Child,Medium
3138,2024-01-27,BCT,BCT,34,General,374,Card,BCT-BCT,2024,1,27,Saturday,1,5,1,Young,Medium
3139,2024-01-27,MAS,HWH,43,Sleeper,1131,UPI,MAS-HWH,2024,1,27,Saturday,1,5,1,Adult,Medium
3140,2024-01-27,HWH,Jaipur,61,AC,1960,UPI,HWH-Jaipur,2024,1,27,Saturday,1,5,1,Senior,High
3141,2024-01-27,Mumbai,NDLS,9,Sleeper,792,UPI,Mumbai-NDLS,2024,1,27,Saturday,1,5,1,Child,Low
3142,2024-01-27,BCT,HWH,16,General,443,UPI,BCT-HWH,2024,1,27,Saturday,1,5,1,Child,Medium
3143,2024-01-28,HWH,SBC,39,Sleeper,879,Cash,HWH-SBC,2024,1,28,Sunday,1,6,1,Adult,High
3144,2024-01-28,Gorakhpur,HWH,45,Sleeper,635,Cash,Gorakhpur-HWH,2024,1,28,Sunday,1,6,1,Adult,High
3145,2024-01-28,MAS,HWH,67,Sleeper,1156,Cash,MAS-HWH,2024,1,28,Sunday,1,6,1,Senior,Medium
3146,2024-01-28,Delhi,Jaipur,46,Sleeper,1139,UPI,Delhi-Jaipur,2024,1,28,Sunday,1,6,1,Adult,Medium
3147,2024-01-28,HWH,Delhi,69,General,353,NetBanking,HWH-Delhi,2024,1,28,Sunday,1,6,1,Senior,Medium
3148,2024-01-28,NDLS,HWH,69,Sleeper,622,NetBanking,NDLS-HWH,2024,1,28,Sunday,1,6,1,Senior,Medium
3149,2024-01-28,Delhi,HWH,47,General,406,UPI,Delhi-HWH,2024,1,28,Sunday,1,6,1,Adult,Low
3150,2024-01-28,MAS,Mumbai,64,Sleeper,690,Cash,MAS-Mumbai,2024,1,28,Sunday,1,6,1,Senior,High
3151,2024-01-29,BCT,BCT,24,Sleeper,989,Cash,BCT-BCT,2024,1,29,Monday,0,0,0,Young,Medium
3152,2024-01-29,Gorakhpur,NDLS,67,Sleeper,958,NetBanking,Gorakhpur-NDLS,2024,1,29,Monday,0,0,0,Senior,Low
3153,2024-01-29,Jaipur,Jaipur,28,General,237,UPI,Jaipur-Jaipur,2024,1,29,Monday,0,0,0,Young,Medium
3154,2024-01-29,SBC,Chennai,79,Sleeper,827,NetBanking,SBC-Chennai,2024,1,29,Monday,0,0,0,Senior,Low
3155,2024-01-29,Delhi,HWH,76,Sleeper,801,UPI,Delhi-HWH,2024,1,29,Monday,0,0,0,Senior,Low
3156,2024-01-29,Delhi,Gorakhpur,39,Sleeper,949,UPI,Delhi-Gorakhpur,2024,1,29,Monday,0,0,0,Adult,High
3157,2024-01-29,Mumbai,BCT,45,General,453,NetBanking,Mumbai-BCT,2024,1,29,Monday,0,0,0,Adult,Low
3158,2024-01-29,BCT,Chennai,20,AC,1537,Card,BCT-Chennai,2024,1,29,Monday,0,0,0,Young,Medium
3159,2024-01-30,Delhi,Mumbai,10,General,420,UPI,Delhi-Mumbai,2024,1,30,Tuesday,0,1,0,Child,Low
3160,2024-01-30,Mumbai,Chennai,24,Sleeper,1099,UPI,Mumbai-Chennai,2024,1,30,Tuesday,0,1,0,Young,High
3161,2024-01-30,MAS,Chennai,60,Sleeper,642,NetBanking,MAS-Chennai,2024,1,30,Tuesday,0,1,0,Senior,High
3162,2024-01-30,Delhi,Chennai,79,AC,2370,Cash,Delhi-Chennai,2024,1,30,Tuesday,0,1,0,Senior,High
3163,2024-01-30,Gorakhpur,Gorakhpur,12,Sleeper,1116,Card,Gorakhpur-Gorakhpur,2024,1,30,Tuesday,0,1,0,Child,Medium
3164,2024-01-30,NDLS,BCT,10,Sleeper,667,UPI,NDLS-BCT,2024,1,30,Tuesday,0,1,0,Child,Low
3165,2024-01-30,SBC,Chennai,12,AC,2239,Card,SBC-Chennai,2024,1,30,Tuesday,0,1,0,Child,Low
3166,2024-01-30,MAS,SBC,66,Sleeper,722,NetBanking,MAS-SBC,2024,1,30,Tuesday,0,1,0,Senior,High
3167,2024-01-31,Jaipur,Delhi,18,General,372,Cash,Jaipur-Delhi,2024,1,31,Wednesday,0,2,0,Child,Low
3168,2024-01-31,BCT,MAS,7,AC,1835,Card,BCT-MAS,2024,1,31,Wednesday,0,2,0,Child,Medium
3169,2024-01-31,BCT,NDLS,6,General,352,UPI,BCT-NDLS,2024,1,31,Wednesday,0,2,0,Child,Medium
3170,2024-01-31,BCT,SBC,26,Sleeper,761,UPI,BCT-SBC,2024,1,31,Wednesday,0,2,0,Young,High
3171,2024-01-31,Gorakhpur,HWH,74,Sleeper,813,Cash,Gorakhpur-HWH,2024,1,31,Wednesday,0,2,0,Senior,High
3172,2024-01-31,MAS,Mumbai,75,Sleeper,975,UPI,MAS-Mumbai,2024,1,31,Wednesday,0,2,0,Senior,High
3173,2024-01-31,Delhi,MAS,10,AC,2419,NetBanking,Delhi-MAS,2024,1,31,Wednesday,0,2,0,Child,Low
3174,2024-01-31,Gorakhpur,Jaipur,54,AC,1942,UPI,Gorakhpur-Jaipur,2024,1,31,Wednesday,0,2,0,Senior,High
3175,2024-02-01,Mumbai,BCT,48,AC,1922,NetBanking,Mumbai-BCT,2024,2,1,Thursday,0,3,0,Adult,Low
3176,2024-02-01,BCT,MAS,12,AC,2037,UPI,BCT-MAS,2024,2,1,Thursday,0,3,0,Child,Medium
3177,2024-02-01,Jaipur,HWH,28,Sleeper,829,UPI,Jaipur-HWH,2024,2,1,Thursday,0,3,0,Young,High
3178,2024-02-01,Mumbai,HWH,31,General,258,Card,Mumbai-HWH,2024,2,1,Thursday,0,3,0,Young,Low
3179,2024-02-01,SBC,SBC,57,General,295,Card,SBC-SBC,2024,2,1,Thursday,0,3,0,Senior,Low
3180,2024-02-01,Delhi,NDLS,55,Sleeper,861,Card,Delhi-NDLS,2024,2,1,Thursday,0,3,0,Senior,Medium
3181,2024-02-01,Delhi,SBC,32,AC,1853,NetBanking,Delhi-SBC,2024,2,1,Thursday,0,3,0,Young,High
3182,2024-02-01,HWH,Chennai,63,Sleeper,911,Card,HWH-Chennai,2024,2,1,Thursday,0,3,0,Senior,Low
3183,2024-02-02,Jaipur,Jaipur,73,Sleeper,735,NetBanking,Jaipur-Jaipur,2024,2,2,Friday,0,4,0,Senior,Medium
3184,2024-02-02,Gorakhpur,Mumbai,77,Sleeper,1072,Card,Gorakhpur-Mumbai,2024,2,2,Friday,0,4,0,Senior,Low
3185,2024-02-02,Gorakhpur,NDLS,29,Sleeper,1029,NetBanking,Gorakhpur-NDLS,2024,2,2,Friday,0,4,0,Young,Low
3186,2024-02-02,Chennai,BCT,48,Sleeper,1136,Card,Chennai-BCT,2024,2,2,Friday,0,4,0,Adult,Low
3187,2024-02-02,SBC,BCT,51,Sleeper,745,Cash,SBC-BCT,2024,2,2,Friday,0,4,0,Senior,Low
3188,2024-02-02,BCT,Delhi,17,Sleeper,1123,Card,BCT-Delhi,2024,2,2,Friday,0,4,0,Child,Medium
3189,2024-02-02,HWH,NDLS,57,General,286,Card,HWH-NDLS,2024,2,2,Friday,0,4,0,Senior,Medium
3190,2024-02-02,Mumbai,NDLS,57,General,308,NetBanking,Mumbai-NDLS,2024,2,2,Friday,0,4,0,Senior,Low
3191,2024-02-03,Delhi,BCT,41,Sleeper,1022,Card,Delhi-BCT,2024,2,3,Saturday,1,5,1,Adult,Low
3192,2024-02-03,Chennai,MAS,67,General,465,Card,Chennai-MAS,2024,2,3,Saturday,1,5,1,Senior,Medium
3193,2024-02-03,Chennai,BCT,70,General,421,Cash,Chennai-BCT,2024,2,3,Saturday,1,5,1,Senior,Low
3194,2024-02-03,SBC,MAS,44,Sleeper,1185,NetBanking,SBC-MAS,2024,2,3,Saturday,1,5,1,Adult,Medium
3195,2024-02-03,NDLS,HWH,65,Sleeper,1093,Cash,NDLS-HWH,2024,2,3,Saturday,1,5,1,Senior,Medium
3196,2024-02-03,Delhi,HWH,10,Sleeper,932,NetBanking,Delhi-HWH,2024,2,3,Saturday,1,5,1,Child,Low
3197,2024-02-03,Gorakhpur,Mumbai,29,General,301,UPI,Gorakhpur-Mumbai,2024,2,3,Saturday,1,5,1,Young,Low
3198,2024-02-03,Mumbai,Chennai,50,General,336,Cash,Mumbai-Chennai,2024,2,3,Saturday,1,5,1,Adult,High
3199,2024-02-04,BCT,Jaipur,35,AC,1690,Cash,BCT-Jaipur,2024,2,4,Sunday,1,6,1,Young,High
3200,2024-02-04,BCT,Mumbai,67,Sleeper,741,UPI,BCT-Mumbai,2024,2,4,Sunday,1,6,1,Senior,Low
3201,2024-02-04,Jaipur,NDLS,72,Sleeper,672,UPI,Jaipur-NDLS,2024,2,4,Sunday,1,6,1,Senior,Low
3202,2024-02-04,NDLS,SBC,43,Sleeper,766,NetBanking,NDLS-SBC,2024,2,4,Sunday,1,6,1,Adult,High
3203,2024-02-04,SBC,MAS,40,AC,1667,UPI,SBC-MAS,2024,2,4,Sunday,1,6,1,Adult,Medium
3204,2024-02-04,BCT,Mumbai,11,General,253,Card,BCT-Mumbai,2024,2,4,Sunday,1,6,1,Child,Low
3205,2024-02-04,HWH,HWH,70,Sleeper,858,Cash,HWH-HWH,2024,2,4,Sunday,1,6,1,Senior,High
3206,2024-02-04,BCT,SBC,59,General,310,UPI,BCT-SBC,2024,2,4,Sunday,1,6,1,Senior,High
3207,2024-02-04,MAS,Chennai,76,General,431,UPI,MAS-Chennai,2024,2,4,Sunday,1,6,1,Senior,High
3208,2024-02-05,HWH,Jaipur,46,General,360,NetBanking,HWH-Jaipur,2024,2,5,Monday,0,0,0,Adult,High
3209,2024-02-05,Mumbai,SBC,31,Sleeper,1130,UPI,Mumbai-SBC,2024,2,5,Monday,0,0,0,Young,Low
3210,2024-02-05,Jaipur,Mumbai,6,Sleeper,889,Cash,Jaipur-Mumbai,2024,2,5,Monday,0,0,0,Child,Medium
3211,2024-02-05,BCT,BCT,74,AC,2473,UPI,BCT-BCT,2024,2,5,Monday,0,0,0,Senior,Medium
3212,2024-02-05,Gorakhpur,Delhi,8,Sleeper,1161,Card,Gorakhpur-Delhi,2024,2,5,Monday,0,0,0,Child,Medium
3213,2024-02-05,HWH,SBC,25,AC,2009,UPI,HWH-SBC,2024,2,5,Monday,0,0,0,Young,High
3214,2024-02-05,Jaipur,Mumbai,5,Sleeper,774,NetBanking,Jaipur-Mumbai,2024,2,5,Monday,0,0,0,Child,Medium
3215,2024-02-05,Chennai,Gorakhpur,42,Sleeper,901,NetBanking,Chennai-Gorakhpur,2024,2,5,Monday,0,0,0,Adult,Medium
3216,2024-02-06,MAS,Chennai,64,AC,2195,Cash,MAS-Chennai,2024,2,6,Tuesday,0,1,0,Senior,High
3217,2024-02-06,MAS,Gorakhpur,80,AC,1684,Card,MAS-Gorakhpur,2024,2,6,Tuesday,0,1,0,Senior,Medium
3218,2024-02-06,Mumbai,Jaipur,18,AC,1838,Cash,Mumbai-Jaipur,2024,2,6,Tuesday,0,1,0,Child,Low
3219,2024-02-06,HWH,Jaipur,21,General,280,NetBanking,HWH-Jaipur,2024,2,6,Tuesday,0,1,0,Young,High
3220,2024-02-06,Gorakhpur,SBC,77,General,355,Cash,Gorakhpur-SBC,2024,2,6,Tuesday,0,1,0,Senior,High
3221,2024-02-06,NDLS,SBC,51,Sleeper,1031,UPI,NDLS-SBC,2024,2,6,Tuesday,0,1,0,Senior,High
3222,2024-02-06,Gorakhpur,MAS,60,AC,1999,Card,Gorakhpur-MAS,2024,2,6,Tuesday,0,1,0,Senior,High
3223,2024-02-06,Jaipur,BCT,57,AC,2260,Card,Jaipur-BCT,2024,2,6,Tuesday,0,1,0,Senior,Medium
3224,2024-02-07,BCT,Mumbai,22,AC,1646,UPI,BCT-Mumbai,2024,2,7,Wednesday,0,2,0,Young,Low
3225,2024-02-07,Delhi,Jaipur,73,AC,1980,NetBanking,Delhi-Jaipur,2024,2,7,Wednesday,0,2,0,Senior,Medium
3226,2024-02-07,Mumbai,Jaipur,52,General,206,Cash,Mumbai-Jaipur,2024,2,7,Wednesday,0,2,0,Senior,Low
3227,2024-02-07,Delhi,Jaipur,13,Sleeper,668,NetBanking,Delhi-Jaipur,2024,2,7,Wednesday,0,2,0,Child,Medium
3228,2024-02-07,HWH,Jaipur,58,Sleeper,785,UPI,HWH-Jaipur,2024,2,7,Wednesday,0,2,0,Senior,High
3229,2024-02-07,NDLS,HWH,39,AC,2403,UPI,NDLS-HWH,2024,2,7,Wednesday,0,2,0,Adult,Medium
3230,2024-02-07,MAS,HWH,50,Sleeper,803,UPI,MAS-HWH,2024,2,7,Wednesday,0,2,0,Adult,Medium
3231,2024-02-07,MAS,HWH,5,Sleeper,1153,Cash,MAS-HWH,2024,2,7,Wednesday,0,2,0,Child,Medium
3232,2024-02-08,Chennai,Chennai,45,Sleeper,612,Card,Chennai-Chennai,2024,2,8,Thursday,0,3,0,Adult,Medium
3233,2024-02-08,Jaipur,Delhi,77,Sleeper,873,Card,Jaipur-Delhi,2024,2,8,Thursday,0,3,0,Senior,Low
3234,2024-02-08,Jaipur,NDLS,36,AC,1797,Card,Jaipur-NDLS,2024,2,8,Thursday,0,3,0,Adult,Low
3235,2024-02-08,Gorakhpur,HWH,44,Sleeper,650,UPI,Gorakhpur-HWH,2024,2,8,Thursday,0,3,0,Adult,High
3236,2024-02-08,Jaipur,MAS,15,Sleeper,1099,UPI,Jaipur-MAS,2024,2,8,Thursday,0,3,0,Child,Low
3237,2024-02-08,Gorakhpur,BCT,66,Sleeper,968,Card,Gorakhpur-BCT,2024,2,8,Thursday,0,3,0,Senior,High
3238,2024-02-08,Gorakhpur,Delhi,50,General,411,Cash,Gorakhpur-Delhi,2024,2,8,Thursday,0,3,0,Adult,Medium
3239,2024-02-08,BCT,Jaipur,52,Sleeper,956,Cash,BCT-Jaipur,2024,2,8,Thursday,0,3,0,Senior,High
3240,2024-02-09,Mumbai,NDLS,47,Sleeper,602,Cash,Mumbai-NDLS,2024,2,9,Friday,0,4,0,Adult,Low
3241,2024-02-09,Delhi,NDLS,55,Sleeper,853,Cash,Delhi-NDLS,2024,2,9,Friday,0,4,0,Senior,Medium
3242,2024-02-09,BCT,Chennai,65,Sleeper,1074,UPI,BCT-Chennai,2024,2,9,Friday,0,4,0,Senior,Medium
3243,2024-02-09,NDLS,MAS,46,Sleeper,1105,UPI,NDLS-MAS,2024,2,9,Friday,0,4,0,Adult,Medium
3244,2024-02-09,NDLS,NDLS,30,Sleeper,855,UPI,NDLS-NDLS,2024,2,9,Friday,0,4,0,Young,Low
3245,2024-02-09,NDLS,Gorakhpur,15,General,297,NetBanking,NDLS-Gorakhpur,2024,2,9,Friday,0,4,0,Child,Medium
3246,2024-02-09,MAS,Mumbai,29,AC,2184,NetBanking,MAS-Mumbai,2024,2,9,Friday,0,4,0,Young,High
3247,2024-02-09,MAS,Jaipur,44,Sleeper,749,NetBanking,MAS-Jaipur,2024,2,9,Friday,0,4,0,Adult,Medium
3248,2024-02-10,Mumbai,Gorakhpur,29,Sleeper,1087,Card,Mumbai-Gorakhpur,2024,2,10,Saturday,1,5,1,Young,Low
3249,2024-02-10,NDLS,NDLS,79,General,478,Card,NDLS-NDLS,2024,2,10,Saturday,1,5,1,Senior,Low
3250,2024-02-10,HWH,NDLS,78,Sleeper,658,Card,HWH-NDLS,2024,2,10,Saturday,1,5,1,Senior,Medium
3251,2024-02-10,HWH,NDLS,56,Sleeper,1045,UPI,HWH-NDLS,2024,2,10,Saturday,1,5,1,Senior,Medium
3252,2024-02-10,Chennai,Chennai,7,AC,1612,Cash,Chennai-Chennai,2024,2,10,Saturday,1,5,1,Child,Medium
3253,2024-02-10,BCT,Gorakhpur,43,Sleeper,1168,Cash,BCT-Gorakhpur,2024,2,10,Saturday,1,5,1,Adult,Medium
3254,2024-02-10,Delhi,HWH,39,AC,1988,Card,Delhi-HWH,2024,2,10,Saturday,1,5,1,Adult,Low
3255,2024-02-10,MAS,HWH,44,Sleeper,1006,NetBanking,MAS-HWH,2024,2,10,Saturday,1,5,1,Adult,Medium
3256,2024-02-11,Jaipur,HWH,26,AC,1866,Card,Jaipur-HWH,2024,2,11,Sunday,1,6,1,Young,High
3257,2024-02-11,Delhi,BCT,66,Sleeper,659,UPI,Delhi-BCT,2024,2,11,Sunday,1,6,1,Senior,Low
3258,2024-02-11,SBC,MAS,23,Sleeper,928,UPI,SBC-MAS,2024,2,11,Sunday,1,6,1,Young,Medium
3259,2024-02-11,Mumbai,Gorakhpur,18,Sleeper,1068,UPI,Mumbai-Gorakhpur,2024,2,11,Sunday,1,6,1,Child,Low
3260,2024-02-11,Mumbai,Mumbai,54,General,432,NetBanking,Mumbai-Mumbai,2024,2,11,Sunday,1,6,1,Senior,High
3261,2024-02-11,NDLS,HWH,66,Sleeper,1166,UPI,NDLS-HWH,2024,2,11,Sunday,1,6,1,Senior,Medium
